id,RA,DEC,plx,pmRA,pmDEC,Gmag,e_Gmag,BPmag,RPmag,RV,r,P
3056679472394750592,116.70205235355691,-4.663528823856251,0.24157658337037177,-1.8134838544939416,-1.7915198361230367,17.13282,0.0028547712346420366,17.518997,16.600965,,0.08832607350448776,0.7810080574402909
3056679472394750208,116.70397763938686,-4.66374868511012,0.2283599171767907,-1.8246827721030736,-1.6099992804761227,16.537224,0.002821942886626949,16.961523,15.950265,,0.14008405044804725,0.9519040064174984
3056679472394754432,116.70186055468146,-4.667893071897583,0.24137002848449435,-1.662769637968121,-1.6929448829143976,16.764648,0.0028325677734603624,17.278692,16.057411,,0.17378450071650983,0.9480364153860806
3056679472394751872,116.70482737369294,-4.6666579088552895,0.23130743454498745,-1.593610974969093,-1.6824071808735335,17.606596,0.0029118735719574087,18.02376,17.046602,,0.19617163364519552,0.913415387932052
3056679472392215936,116.69936551854444,-4.667440043067914,0.22964961642177806,-1.9077215674090864,-1.6968717563884328,18.66235,0.0033460665387047717,19.011765,17.917933,,0.21506774437778592,0.8358765193554308
3056679541114231424,116.69833012818042,-4.665633997455138,0.22539725199645747,-1.741136566781631,-1.5897438572441134,13.413734,0.002761569011371637,14.143198,12.586872,58.80502,0.22273512731529144,0.9638591615694103
3056679472394755328,116.70164890958858,-4.669126622981618,0.22920684743678077,-1.7802054448502083,-1.5696128338068653,17.091963,0.002870560177067784,17.43996,16.54279,,0.2484859681276929,0.9543996160762794
3056679536814757248,116.69955994214419,-4.6616341466973825,0.21997865739192032,-1.769044505001126,-1.5974306075110296,17.106604,0.002857028476713858,17.498596,16.561342,,0.2491517399014411,0.9643352739621723
3056679472394756864,116.69951151838815,-4.66986362306864,0.22288549479265227,-1.7570258617466559,-1.6016297617652706,13.9937725,0.0027602931785178936,14.594489,13.256305,,0.3275712448588572,0.9654713581096717
3056679468095031168,116.70536908576663,-4.669624301356354,0.18758807997746368,-1.6244080449670062,-1.7298441417382786,18.049309,0.0030381830766825126,18.48809,17.468863,,0.3428922466044238,0.9020953368083833
3056679472394755584,116.70374900831678,-4.670606827273654,0.2880336973532592,-1.8164679023591925,-1.5803175528653624,16.342396,0.002800577719558456,16.902697,15.635279,,0.3522939425983408,0.9227372120220508
3056679472392223872,116.70012291470478,-4.670700904090265,0.19027809391285563,-1.6738658035406724,-1.630521322763957,18.085001,0.0033454439550939276,18.280338,17.268667,,0.36000211152748307,0.9648039024945002
3056679541114226816,116.69774312517215,-4.6595214114343735,0.23120267345842954,-1.6800748911317172,-1.5840435651501479,17.721985,0.002958324014943182,18.12116,17.216864,,0.4157623135086518,0.9559574415182208
3056679468095029760,116.70762554118498,-4.670353047521497,0.23571539645396303,-1.644684827495995,-1.6537090608067382,18.130947,0.0030590899842147367,18.534264,17.567616,,0.46511520081469016,0.9519404481762849
3056679468095034880,116.70945444620217,-4.66756833660191,0.14179120067314444,-1.793828054847471,-1.574277049510525,18.100706,0.0030781255177463915,18.58877,17.504753,,0.47166777587743924,0.9646151663105019
3056679502454776704,116.6936511923489,-4.666146347577655,0.22580623980167916,-1.69040684236299,-1.6640840788534508,18.314272,0.003185993245206417,18.752626,17.747103,,0.5039840709374455,0.9625107575993854
3056679472394744448,116.70963745297844,-4.661209515672377,0.312228071731809,-1.811531472021987,-1.5391442214489068,16.999197,0.0028615096170227718,17.387436,16.43684,,0.5102221027613795,0.859884138252041
3056679472392215040,116.70680159789806,-4.672184428237662,0.023717294255801283,-1.6256319115859836,-1.532384259178214,19.734844,0.004860557630476898,20.21085,19.052805,,0.5179449984336243,0.8904137308181135
